date,premise_code,item_code,price,premise,address,premise_type,state,district,item,unit,item_group,item_category
4/6/2024,351,119,4.3,TESCO KOTA BHARU,"LOT 1828,SEKSYEN 17,KOTA BHARU",Hypermarket,Kelantan,Kota Bharu,TELUR AYAM GRED B (BERAT 60.0 GM HINGGA 64.9 GM),10 biji,BARANGAN SEGAR,TELUR
4/6/2024,351,120,4.1,TESCO KOTA BHARU,"LOT 1828,SEKSYEN 17,KOTA BHARU",Hypermarket,Kelantan,Kota Bharu,TELUR AYAM GRED C (BERAT 55.0 GM HINGGA 59.9 GM SEBIJI),10 biji,BARANGAN SEGAR,TELUR
4/7/2024,351,119,4.3,TESCO KOTA BHARU,"LOT 1828,SEKSYEN 17,KOTA BHARU",Hypermarket,Kelantan,Kota Bharu,TELUR AYAM GRED B (BERAT 60.0 GM HINGGA 64.9 GM),10 biji,BARANGAN SEGAR,TELUR
4/7/2024,351,120,4.1,TESCO KOTA BHARU,"LOT 1828,SEKSYEN 17,KOTA BHARU",Hypermarket,Kelantan,Kota Bharu,TELUR AYAM GRED C (BERAT 55.0 GM HINGGA 59.9 GM SEBIJI),10 biji,BARANGAN SEGAR,TELUR
4/8/2024,351,119,4.3,TESCO KOTA BHARU,"LOT 1828,SEKSYEN 17,KOTA BHARU",Hypermarket,Kelantan,Kota Bharu,TELUR AYAM GRED B (BERAT 60.0 GM HINGGA 64.9 GM),10 biji,BARANGAN SEGAR,TELUR
4/8/2024,351,120,4.1,TESCO KOTA BHARU,"LOT 1828,SEKSYEN 17,KOTA BHARU",Hypermarket,Kelantan,Kota Bharu,TELUR AYAM GRED C (BERAT 55.0 GM HINGGA 59.9 GM SEBIJI),10 biji,BARANGAN SEGAR,TELUR
4/12/2024,351,120,4.1,TESCO KOTA BHARU,"LOT 1828,SEKSYEN 17,KOTA BHARU",Hypermarket,Kelantan,Kota Bharu,TELUR AYAM GRED C (BERAT 55.0 GM HINGGA 59.9 GM SEBIJI),10 biji,BARANGAN SEGAR,TELUR
4/13/2024,351,118,4.5,TESCO KOTA BHARU,"LOT 1828,SEKSYEN 17,KOTA BHARU",Hypermarket,Kelantan,Kota Bharu,TELUR AYAM GRED A (BERAT 65.0 GM HINGGA 69.9 GM SEBIJI),10 biji,BARANGAN SEGAR,TELUR
4/13/2024,351,119,4.3,TESCO KOTA BHARU,"LOT 1828,SEKSYEN 17,KOTA BHARU",Hypermarket,Kelantan,Kota Bharu,TELUR AYAM GRED B (BERAT 60.0 GM HINGGA 64.9 GM),10 biji,BARANGAN SEGAR,TELUR
4/13/2024,351,120,4.1,TESCO KOTA BHARU,"LOT 1828,SEKSYEN 17,KOTA BHARU",Hypermarket,Kelantan,Kota Bharu,TELUR AYAM GRED C (BERAT 55.0 GM HINGGA 59.9 GM SEBIJI),10 biji,BARANGAN SEGAR,TELUR
4/13/2024,15192,119,4.3,PASARAYA PKT SDN BHD,"PT 5462-PT 5468,BANDAR BARU KUALA KRAI- GUA MUSANG,",Pasar Raya / Supermarket,Kelantan,Kuala Krai,TELUR AYAM GRED B (BERAT 60.0 GM HINGGA 64.9 GM),10 biji,BARANGAN SEGAR,TELUR
4/14/2024,351,120,4.1,TESCO KOTA BHARU,"LOT 1828,SEKSYEN 17,KOTA BHARU",Hypermarket,Kelantan,Kota Bharu,TELUR AYAM GRED C (BERAT 55.0 GM HINGGA 59.9 GM SEBIJI),10 biji,BARANGAN SEGAR,TELUR
4/14/2024,15192,119,4.3,PASARAYA PKT SDN BHD,"PT 5462-PT 5468,BANDAR BARU KUALA KRAI- GUA MUSANG,",Pasar Raya / Supermarket,Kelantan,Kuala Krai,TELUR AYAM GRED B (BERAT 60.0 GM HINGGA 64.9 GM),10 biji,BARANGAN SEGAR,TELUR
4/15/2024,351,118,4.5,TESCO KOTA BHARU,"LOT 1828,SEKSYEN 17,KOTA BHARU",Hypermarket,Kelantan,Kota Bharu,TELUR AYAM GRED A (BERAT 65.0 GM HINGGA 69.9 GM SEBIJI),10 biji,BARANGAN SEGAR,TELUR
4/15/2024,351,119,4.3,TESCO KOTA BHARU,"LOT 1828,SEKSYEN 17,KOTA BHARU",Hypermarket,Kelantan,Kota Bharu,TELUR AYAM GRED B (BERAT 60.0 GM HINGGA 64.9 GM),10 biji,BARANGAN SEGAR,TELUR
4/15/2024,351,120,4.1,TESCO KOTA BHARU,"LOT 1828,SEKSYEN 17,KOTA BHARU",Hypermarket,Kelantan,Kota Bharu,TELUR AYAM GRED C (BERAT 55.0 GM HINGGA 59.9 GM SEBIJI),10 biji,BARANGAN SEGAR,TELUR
4/16/2024,351,119,4.3,TESCO KOTA BHARU,"LOT 1828,SEKSYEN 17,KOTA BHARU",Hypermarket,Kelantan,Kota Bharu,TELUR AYAM GRED B (BERAT 60.0 GM HINGGA 64.9 GM),10 biji,BARANGAN SEGAR,TELUR
4/16/2024,351,120,4.1,TESCO KOTA BHARU,"LOT 1828,SEKSYEN 17,KOTA BHARU",Hypermarket,Kelantan,Kota Bharu,TELUR AYAM GRED C (BERAT 55.0 GM HINGGA 59.9 GM SEBIJI),10 biji,BARANGAN SEGAR,TELUR
4/18/2024,18670,120,4.1,ECONSAVE CASH & CARRY (KUBANG KERIAN) SDN.BHD,"LOT PT 1640 & PT 1685, SEKSYEN 54,JALAN RAJA PREMPUAN ZAINAB II, MUKIM KENALI, KUBANG KERIAN,16150 KOTA BHARU, KELANTAN.",Hypermarket,Kelantan,Kota Bharu,TELUR AYAM GRED C (BERAT 55.0 GM HINGGA 59.9 GM SEBIJI),10 biji,BARANGAN SEGAR,TELUR
4/19/2024,382,119,4.3,PASARAYA PKT PASIR TUMBOH,"G6582,LOT 11,KEDAI PASIR TUMBOH,",Pasar Raya / Supermarket,Kelantan,Kota Bharu,TELUR AYAM GRED B (BERAT 60.0 GM HINGGA 64.9 GM),10 biji,BARANGAN SEGAR,TELUR
4/19/2024,18670,120,4.1,ECONSAVE CASH & CARRY (KUBANG KERIAN) SDN.BHD,"LOT PT 1640 & PT 1685, SEKSYEN 54,JALAN RAJA PREMPUAN ZAINAB II, MUKIM KENALI, KUBANG KERIAN,16150 KOTA BHARU, KELANTAN.",Hypermarket,Kelantan,Kota Bharu,TELUR AYAM GRED C (BERAT 55.0 GM HINGGA 59.9 GM SEBIJI),10 biji,BARANGAN SEGAR,TELUR
4/20/2024,351,120,4.1,TESCO KOTA BHARU,"LOT 1828,SEKSYEN 17,KOTA BHARU",Hypermarket,Kelantan,Kota Bharu,TELUR AYAM GRED C (BERAT 55.0 GM HINGGA 59.9 GM SEBIJI),10 biji,BARANGAN SEGAR,TELUR
4/20/2024,382,119,4.3,PASARAYA PKT PASIR TUMBOH,"G6582,LOT 11,KEDAI PASIR TUMBOH,",Pasar Raya / Supermarket,Kelantan,Kota Bharu,TELUR AYAM GRED B (BERAT 60.0 GM HINGGA 64.9 GM),10 biji,BARANGAN SEGAR,TELUR
4/21/2024,351,119,4.3,TESCO KOTA BHARU,"LOT 1828,SEKSYEN 17,KOTA BHARU",Hypermarket,Kelantan,Kota Bharu,TELUR AYAM GRED B (BERAT 60.0 GM HINGGA 64.9 GM),10 biji,BARANGAN SEGAR,TELUR
4/21/2024,351,120,4.1,TESCO KOTA BHARU,"LOT 1828,SEKSYEN 17,KOTA BHARU",Hypermarket,Kelantan,Kota Bharu,TELUR AYAM GRED C (BERAT 55.0 GM HINGGA 59.9 GM SEBIJI),10 biji,BARANGAN SEGAR,TELUR
4/22/2024,351,119,4.3,TESCO KOTA BHARU,"LOT 1828,SEKSYEN 17,KOTA BHARU",Hypermarket,Kelantan,Kota Bharu,TELUR AYAM GRED B (BERAT 60.0 GM HINGGA 64.9 GM),10 biji,BARANGAN SEGAR,TELUR
4/22/2024,351,120,4.1,TESCO KOTA BHARU,"LOT 1828,SEKSYEN 17,KOTA BHARU",Hypermarket,Kelantan,Kota Bharu,TELUR AYAM GRED C (BERAT 55.0 GM HINGGA 59.9 GM SEBIJI),10 biji,BARANGAN SEGAR,TELUR
4/23/2024,351,119,4.3,TESCO KOTA BHARU,"LOT 1828,SEKSYEN 17,KOTA BHARU",Hypermarket,Kelantan,Kota Bharu,TELUR AYAM GRED B (BERAT 60.0 GM HINGGA 64.9 GM),10 biji,BARANGAN SEGAR,TELUR
4/23/2024,351,120,4.1,TESCO KOTA BHARU,"LOT 1828,SEKSYEN 17,KOTA BHARU",Hypermarket,Kelantan,Kota Bharu,TELUR AYAM GRED C (BERAT 55.0 GM HINGGA 59.9 GM SEBIJI),10 biji,BARANGAN SEGAR,TELUR
4/23/2024,15192,118,4.5,PASARAYA PKT SDN BHD,"PT 5462-PT 5468,BANDAR BARU KUALA KRAI- GUA MUSANG,",Pasar Raya / Supermarket,Kelantan,Kuala Krai,TELUR AYAM GRED A (BERAT 65.0 GM HINGGA 69.9 GM SEBIJI),10 biji,BARANGAN SEGAR,TELUR
4/23/2024,15192,119,4.3,PASARAYA PKT SDN BHD,"PT 5462-PT 5468,BANDAR BARU KUALA KRAI- GUA MUSANG,",Pasar Raya / Supermarket,Kelantan,Kuala Krai,TELUR AYAM GRED B (BERAT 60.0 GM HINGGA 64.9 GM),10 biji,BARANGAN SEGAR,TELUR
4/24/2024,351,119,4.3,TESCO KOTA BHARU,"LOT 1828,SEKSYEN 17,KOTA BHARU",Hypermarket,Kelantan,Kota Bharu,TELUR AYAM GRED B (BERAT 60.0 GM HINGGA 64.9 GM),10 biji,BARANGAN SEGAR,TELUR
4/24/2024,351,120,4.1,TESCO KOTA BHARU,"LOT 1828,SEKSYEN 17,KOTA BHARU",Hypermarket,Kelantan,Kota Bharu,TELUR AYAM GRED C (BERAT 55.0 GM HINGGA 59.9 GM SEBIJI),10 biji,BARANGAN SEGAR,TELUR
4/24/2024,15192,119,4.3,PASARAYA PKT SDN BHD,"PT 5462-PT 5468,BANDAR BARU KUALA KRAI- GUA MUSANG,",Pasar Raya / Supermarket,Kelantan,Kuala Krai,TELUR AYAM GRED B (BERAT 60.0 GM HINGGA 64.9 GM),10 biji,BARANGAN SEGAR,TELUR
4/25/2024,351,119,4.3,TESCO KOTA BHARU,"LOT 1828,SEKSYEN 17,KOTA BHARU",Hypermarket,Kelantan,Kota Bharu,TELUR AYAM GRED B (BERAT 60.0 GM HINGGA 64.9 GM),10 biji,BARANGAN SEGAR,TELUR
4/25/2024,351,120,4.1,TESCO KOTA BHARU,"LOT 1828,SEKSYEN 17,KOTA BHARU",Hypermarket,Kelantan,Kota Bharu,TELUR AYAM GRED C (BERAT 55.0 GM HINGGA 59.9 GM SEBIJI),10 biji,BARANGAN SEGAR,TELUR
4/25/2024,15192,119,4.3,PASARAYA PKT SDN BHD,"PT 5462-PT 5468,BANDAR BARU KUALA KRAI- GUA MUSANG,",Pasar Raya / Supermarket,Kelantan,Kuala Krai,TELUR AYAM GRED B (BERAT 60.0 GM HINGGA 64.9 GM),10 biji,BARANGAN SEGAR,TELUR
4/26/2024,351,119,4.3,TESCO KOTA BHARU,"LOT 1828,SEKSYEN 17,KOTA BHARU",Hypermarket,Kelantan,Kota Bharu,TELUR AYAM GRED B (BERAT 60.0 GM HINGGA 64.9 GM),10 biji,BARANGAN SEGAR,TELUR
4/26/2024,351,120,4.1,TESCO KOTA BHARU,"LOT 1828,SEKSYEN 17,KOTA BHARU",Hypermarket,Kelantan,Kota Bharu,TELUR AYAM GRED C (BERAT 55.0 GM HINGGA 59.9 GM SEBIJI),10 biji,BARANGAN SEGAR,TELUR
4/27/2024,351,118,4.5,TESCO KOTA BHARU,"LOT 1828,SEKSYEN 17,KOTA BHARU",Hypermarket,Kelantan,Kota Bharu,TELUR AYAM GRED A (BERAT 65.0 GM HINGGA 69.9 GM SEBIJI),10 biji,BARANGAN SEGAR,TELUR
4/27/2024,351,119,4.3,TESCO KOTA BHARU,"LOT 1828,SEKSYEN 17,KOTA BHARU",Hypermarket,Kelantan,Kota Bharu,TELUR AYAM GRED B (BERAT 60.0 GM HINGGA 64.9 GM),10 biji,BARANGAN SEGAR,TELUR
4/27/2024,351,120,4.1,TESCO KOTA BHARU,"LOT 1828,SEKSYEN 17,KOTA BHARU",Hypermarket,Kelantan,Kota Bharu,TELUR AYAM GRED C (BERAT 55.0 GM HINGGA 59.9 GM SEBIJI),10 biji,BARANGAN SEGAR,TELUR
4/28/2024,351,118,4.5,TESCO KOTA BHARU,"LOT 1828,SEKSYEN 17,KOTA BHARU",Hypermarket,Kelantan,Kota Bharu,TELUR AYAM GRED A (BERAT 65.0 GM HINGGA 69.9 GM SEBIJI),10 biji,BARANGAN SEGAR,TELUR
4/28/2024,351,119,4.3,TESCO KOTA BHARU,"LOT 1828,SEKSYEN 17,KOTA BHARU",Hypermarket,Kelantan,Kota Bharu,TELUR AYAM GRED B (BERAT 60.0 GM HINGGA 64.9 GM),10 biji,BARANGAN SEGAR,TELUR
4/28/2024,351,120,4.1,TESCO KOTA BHARU,"LOT 1828,SEKSYEN 17,KOTA BHARU",Hypermarket,Kelantan,Kota Bharu,TELUR AYAM GRED C (BERAT 55.0 GM HINGGA 59.9 GM SEBIJI),10 biji,BARANGAN SEGAR,TELUR
4/29/2024,351,118,4.5,TESCO KOTA BHARU,"LOT 1828,SEKSYEN 17,KOTA BHARU",Hypermarket,Kelantan,Kota Bharu,TELUR AYAM GRED A (BERAT 65.0 GM HINGGA 69.9 GM SEBIJI),10 biji,BARANGAN SEGAR,TELUR
4/29/2024,351,119,4.3,TESCO KOTA BHARU,"LOT 1828,SEKSYEN 17,KOTA BHARU",Hypermarket,Kelantan,Kota Bharu,TELUR AYAM GRED B (BERAT 60.0 GM HINGGA 64.9 GM),10 biji,BARANGAN SEGAR,TELUR
4/29/2024,351,120,4.1,TESCO KOTA BHARU,"LOT 1828,SEKSYEN 17,KOTA BHARU",Hypermarket,Kelantan,Kota Bharu,TELUR AYAM GRED C (BERAT 55.0 GM HINGGA 59.9 GM SEBIJI),10 biji,BARANGAN SEGAR,TELUR
4/29/2024,15192,119,4.3,PASARAYA PKT SDN BHD,"PT 5462-PT 5468,BANDAR BARU KUALA KRAI- GUA MUSANG,",Pasar Raya / Supermarket,Kelantan,Kuala Krai,TELUR AYAM GRED B (BERAT 60.0 GM HINGGA 64.9 GM),10 biji,BARANGAN SEGAR,TELUR
4/30/2024,351,119,4.3,TESCO KOTA BHARU,"LOT 1828,SEKSYEN 17,KOTA BHARU",Hypermarket,Kelantan,Kota Bharu,TELUR AYAM GRED B (BERAT 60.0 GM HINGGA 64.9 GM),10 biji,BARANGAN SEGAR,TELUR
4/30/2024,351,120,4.1,TESCO KOTA BHARU,"LOT 1828,SEKSYEN 17,KOTA BHARU",Hypermarket,Kelantan,Kota Bharu,TELUR AYAM GRED C (BERAT 55.0 GM HINGGA 59.9 GM SEBIJI),10 biji,BARANGAN SEGAR,TELUR
5/2/2024,351,119,4.3,TESCO KOTA BHARU,"LOT 1828,SEKSYEN 17,KOTA BHARU",Hypermarket,Kelantan,Kota Bharu,TELUR AYAM GRED B (BERAT 60.0 GM HINGGA 64.9 GM),10 biji,BARANGAN SEGAR,TELUR
5/2/2024,351,120,4.1,TESCO KOTA BHARU,"LOT 1828,SEKSYEN 17,KOTA BHARU",Hypermarket,Kelantan,Kota Bharu,TELUR AYAM GRED C (BERAT 55.0 GM HINGGA 59.9 GM SEBIJI),10 biji,BARANGAN SEGAR,TELUR
5/2/2024,382,119,4.3,PASARAYA PKT PASIR TUMBOH,"G6582,LOT 11,KEDAI PASIR TUMBOH,",Pasar Raya / Supermarket,Kelantan,Kota Bharu,TELUR AYAM GRED B (BERAT 60.0 GM HINGGA 64.9 GM),10 biji,BARANGAN SEGAR,TELUR
5/2/2024,18670,120,4.1,ECONSAVE CASH & CARRY (KUBANG KERIAN) SDN.BHD,"LOT PT 1640 & PT 1685, SEKSYEN 54,JALAN RAJA PREMPUAN ZAINAB II, MUKIM KENALI, KUBANG KERIAN,16150 KOTA BHARU, KELANTAN.",Hypermarket,Kelantan,Kota Bharu,TELUR AYAM GRED C (BERAT 55.0 GM HINGGA 59.9 GM SEBIJI),10 biji,BARANGAN SEGAR,TELUR
5/3/2024,351,119,4.3,TESCO KOTA BHARU,"LOT 1828,SEKSYEN 17,KOTA BHARU",Hypermarket,Kelantan,Kota Bharu,TELUR AYAM GRED B (BERAT 60.0 GM HINGGA 64.9 GM),10 biji,BARANGAN SEGAR,TELUR
5/3/2024,351,120,4.1,TESCO KOTA BHARU,"LOT 1828,SEKSYEN 17,KOTA BHARU",Hypermarket,Kelantan,Kota Bharu,TELUR AYAM GRED C (BERAT 55.0 GM HINGGA 59.9 GM SEBIJI),10 biji,BARANGAN SEGAR,TELUR
5/3/2024,382,119,4.3,PASARAYA PKT PASIR TUMBOH,"G6582,LOT 11,KEDAI PASIR TUMBOH,",Pasar Raya / Supermarket,Kelantan,Kota Bharu,TELUR AYAM GRED B (BERAT 60.0 GM HINGGA 64.9 GM),10 biji,BARANGAN SEGAR,TELUR
5/3/2024,18670,120,4.1,ECONSAVE CASH & CARRY (KUBANG KERIAN) SDN.BHD,"LOT PT 1640 & PT 1685, SEKSYEN 54,JALAN RAJA PREMPUAN ZAINAB II, MUKIM KENALI, KUBANG KERIAN,16150 KOTA BHARU, KELANTAN.",Hypermarket,Kelantan,Kota Bharu,TELUR AYAM GRED C (BERAT 55.0 GM HINGGA 59.9 GM SEBIJI),10 biji,BARANGAN SEGAR,TELUR
5/4/2024,351,119,4.3,TESCO KOTA BHARU,"LOT 1828,SEKSYEN 17,KOTA BHARU",Hypermarket,Kelantan,Kota Bharu,TELUR AYAM GRED B (BERAT 60.0 GM HINGGA 64.9 GM),10 biji,BARANGAN SEGAR,TELUR
5/4/2024,351,120,4.1,TESCO KOTA BHARU,"LOT 1828,SEKSYEN 17,KOTA BHARU",Hypermarket,Kelantan,Kota Bharu,TELUR AYAM GRED C (BERAT 55.0 GM HINGGA 59.9 GM SEBIJI),10 biji,BARANGAN SEGAR,TELUR
5/4/2024,18670,120,4.1,ECONSAVE CASH & CARRY (KUBANG KERIAN) SDN.BHD,"LOT PT 1640 & PT 1685, SEKSYEN 54,JALAN RAJA PREMPUAN ZAINAB II, MUKIM KENALI, KUBANG KERIAN,16150 KOTA BHARU, KELANTAN.",Hypermarket,Kelantan,Kota Bharu,TELUR AYAM GRED C (BERAT 55.0 GM HINGGA 59.9 GM SEBIJI),10 biji,BARANGAN SEGAR,TELUR
5/5/2024,351,119,4.3,TESCO KOTA BHARU,"LOT 1828,SEKSYEN 17,KOTA BHARU",Hypermarket,Kelantan,Kota Bharu,TELUR AYAM GRED B (BERAT 60.0 GM HINGGA 64.9 GM),10 biji,BARANGAN SEGAR,TELUR
5/5/2024,351,120,4.1,TESCO KOTA BHARU,"LOT 1828,SEKSYEN 17,KOTA BHARU",Hypermarket,Kelantan,Kota Bharu,TELUR AYAM GRED C (BERAT 55.0 GM HINGGA 59.9 GM SEBIJI),10 biji,BARANGAN SEGAR,TELUR
5/5/2024,18670,120,4.1,ECONSAVE CASH & CARRY (KUBANG KERIAN) SDN.BHD,"LOT PT 1640 & PT 1685, SEKSYEN 54,JALAN RAJA PREMPUAN ZAINAB II, MUKIM KENALI, KUBANG KERIAN,16150 KOTA BHARU, KELANTAN.",Hypermarket,Kelantan,Kota Bharu,TELUR AYAM GRED C (BERAT 55.0 GM HINGGA 59.9 GM SEBIJI),10 biji,BARANGAN SEGAR,TELUR
5/6/2024,351,119,4.3,TESCO KOTA BHARU,"LOT 1828,SEKSYEN 17,KOTA BHARU",Hypermarket,Kelantan,Kota Bharu,TELUR AYAM GRED B (BERAT 60.0 GM HINGGA 64.9 GM),10 biji,BARANGAN SEGAR,TELUR
5/6/2024,351,120,4.1,TESCO KOTA BHARU,"LOT 1828,SEKSYEN 17,KOTA BHARU",Hypermarket,Kelantan,Kota Bharu,TELUR AYAM GRED C (BERAT 55.0 GM HINGGA 59.9 GM SEBIJI),10 biji,BARANGAN SEGAR,TELUR
5/6/2024,18670,120,4.1,ECONSAVE CASH & CARRY (KUBANG KERIAN) SDN.BHD,"LOT PT 1640 & PT 1685, SEKSYEN 54,JALAN RAJA PREMPUAN ZAINAB II, MUKIM KENALI, KUBANG KERIAN,16150 KOTA BHARU, KELANTAN.",Hypermarket,Kelantan,Kota Bharu,TELUR AYAM GRED C (BERAT 55.0 GM HINGGA 59.9 GM SEBIJI),10 biji,BARANGAN SEGAR,TELUR
5/7/2024,351,118,4.5,TESCO KOTA BHARU,"LOT 1828,SEKSYEN 17,KOTA BHARU",Hypermarket,Kelantan,Kota Bharu,TELUR AYAM GRED A (BERAT 65.0 GM HINGGA 69.9 GM SEBIJI),10 biji,BARANGAN SEGAR,TELUR
5/7/2024,351,120,4.1,TESCO KOTA BHARU,"LOT 1828,SEKSYEN 17,KOTA BHARU",Hypermarket,Kelantan,Kota Bharu,TELUR AYAM GRED C (BERAT 55.0 GM HINGGA 59.9 GM SEBIJI),10 biji,BARANGAN SEGAR,TELUR
5/7/2024,18670,118,4.5,ECONSAVE CASH & CARRY (KUBANG KERIAN) SDN.BHD,"LOT PT 1640 & PT 1685, SEKSYEN 54,JALAN RAJA PREMPUAN ZAINAB II, MUKIM KENALI, KUBANG KERIAN,16150 KOTA BHARU, KELANTAN.",Hypermarket,Kelantan,Kota Bharu,TELUR AYAM GRED A (BERAT 65.0 GM HINGGA 69.9 GM SEBIJI),10 biji,BARANGAN SEGAR,TELUR
5/7/2024,18670,120,4.1,ECONSAVE CASH & CARRY (KUBANG KERIAN) SDN.BHD,"LOT PT 1640 & PT 1685, SEKSYEN 54,JALAN RAJA PREMPUAN ZAINAB II, MUKIM KENALI, KUBANG KERIAN,16150 KOTA BHARU, KELANTAN.",Hypermarket,Kelantan,Kota Bharu,TELUR AYAM GRED C (BERAT 55.0 GM HINGGA 59.9 GM SEBIJI),10 biji,BARANGAN SEGAR,TELUR
5/8/2024,351,118,4.5,TESCO KOTA BHARU,"LOT 1828,SEKSYEN 17,KOTA BHARU",Hypermarket,Kelantan,Kota Bharu,TELUR AYAM GRED A (BERAT 65.0 GM HINGGA 69.9 GM SEBIJI),10 biji,BARANGAN SEGAR,TELUR
5/8/2024,351,119,4.3,TESCO KOTA BHARU,"LOT 1828,SEKSYEN 17,KOTA BHARU",Hypermarket,Kelantan,Kota Bharu,TELUR AYAM GRED B (BERAT 60.0 GM HINGGA 64.9 GM),10 biji,BARANGAN SEGAR,TELUR
5/8/2024,351,120,4.1,TESCO KOTA BHARU,"LOT 1828,SEKSYEN 17,KOTA BHARU",Hypermarket,Kelantan,Kota Bharu,TELUR AYAM GRED C (BERAT 55.0 GM HINGGA 59.9 GM SEBIJI),10 biji,BARANGAN SEGAR,TELUR
5/8/2024,480,118,4.5,PASARAYA PANTAI TIMUR (BACHOK) SDN. BHD,"LOT 2076, MUKIM TEPUS,GUNUNG TIMUR,",Pasar Raya / Supermarket,Kelantan,Bachok,TELUR AYAM GRED A (BERAT 65.0 GM HINGGA 69.9 GM SEBIJI),10 biji,BARANGAN SEGAR,TELUR
5/8/2024,18670,120,4.1,ECONSAVE CASH & CARRY (KUBANG KERIAN) SDN.BHD,"LOT PT 1640 & PT 1685, SEKSYEN 54,JALAN RAJA PREMPUAN ZAINAB II, MUKIM KENALI, KUBANG KERIAN,16150 KOTA BHARU, KELANTAN.",Hypermarket,Kelantan,Kota Bharu,TELUR AYAM GRED C (BERAT 55.0 GM HINGGA 59.9 GM SEBIJI),10 biji,BARANGAN SEGAR,TELUR
5/9/2024,351,119,4.3,TESCO KOTA BHARU,"LOT 1828,SEKSYEN 17,KOTA BHARU",Hypermarket,Kelantan,Kota Bharu,TELUR AYAM GRED B (BERAT 60.0 GM HINGGA 64.9 GM),10 biji,BARANGAN SEGAR,TELUR
5/9/2024,351,120,4.1,TESCO KOTA BHARU,"LOT 1828,SEKSYEN 17,KOTA BHARU",Hypermarket,Kelantan,Kota Bharu,TELUR AYAM GRED C (BERAT 55.0 GM HINGGA 59.9 GM SEBIJI),10 biji,BARANGAN SEGAR,TELUR
5/9/2024,398,119,4.3,PASARAYA SALAMKU (PASIR PEKAN) S/B,"LOT 2444-2449,KG. BARU PASIR PEKAN,16250 WAKAF BHARU, KELANTAN",Pasar Raya / Supermarket,Kelantan,Tumpat,TELUR AYAM GRED B (BERAT 60.0 GM HINGGA 64.9 GM),10 biji,BARANGAN SEGAR,TELUR
5/9/2024,480,118,4.5,PASARAYA PANTAI TIMUR (BACHOK) SDN. BHD,"LOT 2076, MUKIM TEPUS,GUNUNG TIMUR,",Pasar Raya / Supermarket,Kelantan,Bachok,TELUR AYAM GRED A (BERAT 65.0 GM HINGGA 69.9 GM SEBIJI),10 biji,BARANGAN SEGAR,TELUR
5/9/2024,18670,120,4.1,ECONSAVE CASH & CARRY (KUBANG KERIAN) SDN.BHD,"LOT PT 1640 & PT 1685, SEKSYEN 54,JALAN RAJA PREMPUAN ZAINAB II, MUKIM KENALI, KUBANG KERIAN,16150 KOTA BHARU, KELANTAN.",Hypermarket,Kelantan,Kota Bharu,TELUR AYAM GRED C (BERAT 55.0 GM HINGGA 59.9 GM SEBIJI),10 biji,BARANGAN SEGAR,TELUR
5/10/2024,351,119,4.3,TESCO KOTA BHARU,"LOT 1828,SEKSYEN 17,KOTA BHARU",Hypermarket,Kelantan,Kota Bharu,TELUR AYAM GRED B (BERAT 60.0 GM HINGGA 64.9 GM),10 biji,BARANGAN SEGAR,TELUR
5/10/2024,351,120,4.1,TESCO KOTA BHARU,"LOT 1828,SEKSYEN 17,KOTA BHARU",Hypermarket,Kelantan,Kota Bharu,TELUR AYAM GRED C (BERAT 55.0 GM HINGGA 59.9 GM SEBIJI),10 biji,BARANGAN SEGAR,TELUR
5/11/2024,351,118,4.5,TESCO KOTA BHARU,"LOT 1828,SEKSYEN 17,KOTA BHARU",Hypermarket,Kelantan,Kota Bharu,TELUR AYAM GRED A (BERAT 65.0 GM HINGGA 69.9 GM SEBIJI),10 biji,BARANGAN SEGAR,TELUR
5/11/2024,351,119,4.3,TESCO KOTA BHARU,"LOT 1828,SEKSYEN 17,KOTA BHARU",Hypermarket,Kelantan,Kota Bharu,TELUR AYAM GRED B (BERAT 60.0 GM HINGGA 64.9 GM),10 biji,BARANGAN SEGAR,TELUR
5/11/2024,351,120,4.1,TESCO KOTA BHARU,"LOT 1828,SEKSYEN 17,KOTA BHARU",Hypermarket,Kelantan,Kota Bharu,TELUR AYAM GRED C (BERAT 55.0 GM HINGGA 59.9 GM SEBIJI),10 biji,BARANGAN SEGAR,TELUR
5/12/2024,351,118,4.5,TESCO KOTA BHARU,"LOT 1828,SEKSYEN 17,KOTA BHARU",Hypermarket,Kelantan,Kota Bharu,TELUR AYAM GRED A (BERAT 65.0 GM HINGGA 69.9 GM SEBIJI),10 biji,BARANGAN SEGAR,TELUR
5/12/2024,351,119,4.3,TESCO KOTA BHARU,"LOT 1828,SEKSYEN 17,KOTA BHARU",Hypermarket,Kelantan,Kota Bharu,TELUR AYAM GRED B (BERAT 60.0 GM HINGGA 64.9 GM),10 biji,BARANGAN SEGAR,TELUR
5/12/2024,351,120,4.1,TESCO KOTA BHARU,"LOT 1828,SEKSYEN 17,KOTA BHARU",Hypermarket,Kelantan,Kota Bharu,TELUR AYAM GRED C (BERAT 55.0 GM HINGGA 59.9 GM SEBIJI),10 biji,BARANGAN SEGAR,TELUR
5/12/2024,382,119,4.3,PASARAYA PKT PASIR TUMBOH,"G6582,LOT 11,KEDAI PASIR TUMBOH,",Pasar Raya / Supermarket,Kelantan,Kota Bharu,TELUR AYAM GRED B (BERAT 60.0 GM HINGGA 64.9 GM),10 biji,BARANGAN SEGAR,TELUR
